app_id,tag
2623190,Third Person
2623190,Story Rich
2623190,Action-Adventure
2623190,Great Soundtrack
2623190,Atmospheric
2623190,Violent
2623190,Sexual Content
2623190,Action
2623190,Gore
2623190,Politics
2623190,Multiplayer
262410,Free to Play
262410,Simulation
262410,Gun Customization
262410,Education
262410,Singleplayer
262410,Realistic
262410,Military
262410,Puzzle
262410,Indie
262410,Historical
262410,America
262410,First-Person
262410,3D
262410,Animation & Modeling
262410,Funny
262410,Exploration
262410,Logic
262410,3D Platformer
262410,Old School
262410,Relaxing
2630,World War II
2630,Action
2630,FPS
2630,Multiplayer
2630,Singleplayer
2630,Shooter
2630,War
2630,Classic
2630,First-Person
2630,Historical
2630,Military
2630,Atmospheric
2630,Controller
2630,Story Rich
2630,Violent
2630,Co-op
2630,Adventure
2630,Online Co-Op
2630,Casual
2630,Simulation
263500,Free to Play
263500,Dragons
263500,MOBA
263500,Multiplayer
263500,RPG
263500,Action
263500,Adventure
263500,Singleplayer
263500,Co-op
263500,Fantasy
263500,Indie
263500,PvP
263500,Massively Multiplayer
263500,Strategy
263500,Survival
263500,MMORPG
263500,Open World
263500,FPS
263500,Sandbox
263500,Atmospheric
264710,Open World Survival Craft
264710,Survival
264710,Horror
264710,Open World
264710,Underwater
264710,Exploration
264710,Crafting
264710,Base-Building
264710,Singleplayer
264710,Adventure
264710,First-Person
264710,Sci-fi
264710,Multiplayer
264710,Sandbox
264710,Atmospheric
264710,Aliens
264710,Survival Horror
264710,VR
264710,Action
264710,Indie
265550,Zombies
265550,Open World
265550,Action
265550,Co-op
265550,Gore
265550,Survival
265550,Comedy
265550,Open World Survival Craft
265550,Multiplayer
265550,Third Person
265550,Funny
265550,Crafting
265550,Adventure
265550,Online Co-Op
265550,Sandbox
265550,Horror
265550,Singleplayer
265550,Survival Horror
265550,Atmospheric
265550,RPG
265590,Strategy
265590,Tactical
265590,RTS
265590,Sci-fi
265590,Co-op
265590,Aliens
265590,Singleplayer
265590,Real Time Tactics
265590,Multiplayer
265590,Top-Down
265590,Real-Time
265590,Real-Time with Pause
265590,Online Co-Op
265590,Atmospheric
265590,Kickstarter
265590,Difficult
265590,Strategy RPG
265590,Team-Based
265590,Zombies
265590,Futuristic
265630,PvP
265630,Arena Shooter
265630,FPS
265630,PvE
265630,Western
265630,Survival
265630,Shooter
265630,First-Person
265630,Historical
265630,Funny
265630,Action
265630,Simulation
265630,Comedy
265630,Adventure
265630,Massively Multiplayer
265630,Co-op
265630,Multiplayer
265630,Online Co-Op
265630,Free to Play
265630,Mod
265930,Simulation
265930,Funny
265930,Comedy
265930,Open World
265930,Sandbox
265930,Physics
265930,Destruction
265930,Casual
265930,Indie
265930,Action
265930,Memes
265930,Singleplayer
265930,Third Person
265930,Co-op
265930,Local Multiplayer
265930,3D
265930,Dark Humor
265930,Exploration
265930,Cute
265930,Arcade
266840,Strategy
266840,Mythology
266840,RTS
266840,Classic
266840,Multiplayer
266840,Nostalgia
266840,Great Soundtrack
266840,Singleplayer
266840,Epic
266840,Fantasy
266840,Simulation
266840,Historical
266840,Real-Time
266840,Atmospheric
266840,Tactical
266840,Co-op
266840,Adventure
266840,Story Rich
266840,Remake
266840,Action
2669320,Sports
2669320,Football (Soccer)
2669320,Simulation
2669320,Controller
2669320,Multiplayer
2669320,e-sports
2669320,Competitive
2669320,Local Co-Op
2669320,Family Friendly
2669320,Local Multiplayer
2669320,Online Co-Op
2669320,Singleplayer
2669320,PvP
2669320,Modern
2669320,Realistic
2669320,Co-op
2669320,Soundtrack
2669320,Split Screen
2669320,Free to Play
2669320,LGBTQ+
2670630,Simulation
2670630,Management
2670630,Economy
2670630,Singleplayer
2670630,Multiplayer
2670630,Trading
2670630,Immersive Sim
2670630,First-Person
2670630,Life Sim
2670630,Building
2670630,Capitalism
2670630,Resource Management
2670630,3D
2670630,Sandbox
2670630,Realistic
2670630,Casual
2670630,Inventory Management
2670630,Early Access
2670630,Indie
2670630,Driving
26800,Puzzle-Platformer
26800,Puzzle
26800,2D Platformer
26800,Platformer
26800,Indie
26800,Time Manipulation
26800,2D
26800,Singleplayer
26800,Great Soundtrack
26800,Difficult
26800,Time Travel
26800,Casual
26800,Atmospheric
26800,Classic
26800,Story Rich
26800,Side Scroller
26800,Strategy
26800,Beautiful
26800,Adventure
26800,Short
2680010,Souls-like
2680010,Difficult
2680010,Hack and Slash
2680010,Action RPG
2680010,Anime
2680010,Action-Adventure
2680010,Third Person
2680010,RPG
2680010,Action
2680010,3D
2680010,Dark Fantasy
2680010,Cartoony
2680010,Atmospheric
2680010,Adventure
2680010,Dark
2680010,Cartoon
2680010,Destruction
2680010,Combat
2680010,Linear
2680010,Singleplayer
268050,Horror
268050,Survival Horror
268050,Psychological Horror
268050,Gore
268050,Atmospheric
268050,Singleplayer
268050,Action
268050,Third Person
268050,Survival
268050,Zombies
268050,Dark
268050,Stealth
268050,Third-Person Shooter
268050,Difficult
268050,Adventure
268050,Cinematic
268050,Shooter
268050,Story Rich
268050,Multiplayer
268050,Open World
268420,Anime
268420,Free to Play
268420,MMORPG
268420,RPG
268420,Massively Multiplayer
268420,Adventure
268420,PvE
268420,Multiplayer
268420,Fantasy
268420,Open World
268420,Character Customization
268420,Action
268420,JRPG
268420,Cute
268420,Third Person
268420,Magic
268420,Online Co-Op
268420,Dungeon Crawler
268420,Co-op
268420,Exploration
268500,Isometric
268500,Turn-Based Combat
268500,Post-apocalyptic
268500,Turn-Based Tactics
268500,Military
268500,PvE
268500,Top-Down
268500,Turn-Based
268500,Sci-fi
268500,Character Customization
268500,Logic
268500,War
268500,Turn-Based Strategy
268500,RPG
268500,Grid-Based Movement
268500,Alternate History
268500,Tactical
268500,Perma Death
268500,Action
268500,Singleplayer
268910,Difficult
268910,Cartoon
268910,Co-op
268910,Platformer
268910,Great Soundtrack
268910,Local Co-Op
268910,2D
268910,Multiplayer
268910,Hand-drawn
268910,Indie
268910,Cartoony
268910,Retro
268910,Bullet Hell
268910,Action
268910,Shoot 'Em Up
268910,Singleplayer
268910,Side Scroller
268910,Colorful
268910,Souls-like
268910,Funny
269210,Action RPG
269210,Pixel Graphics
269210,Hack and Slash
269210,Action Roguelike
269210,RPG
269210,Multiplayer
269210,Co-op
269210,Action
269210,Indie
269210,Adventure
269210,Rogue-like
269210,2D
269210,Top-Down
269210,Local Co-Op
269210,Rogue-lite
269210,Bullet Hell
269210,Fantasy
269210,Difficult
269210,Controller
269210,Singleplayer
2694490,Action RPG
2694490,Hack and Slash
2694490,RPG
2694490,Souls-like
2694490,MMORPG
2694490,Dark Fantasy
2694490,Isometric
2694490,Action
2694490,Loot
2694490,Dungeon Crawler
2694490,Adventure
2694490,Multiplayer
2694490,Online Co-Op
2694490,Character Customization
2694490,Early Access
2694490,Inventory Management
2694490,Crafting
2694490,Horror
2694490,Dark
2694490,Free to Play
270150,Top-Down Shooter
270150,Action
270150,Tactical
270150,Military
270150,Artificial Intelligence
270150,Open World
270150,Sandbox
270150,Wargame
270150,Top-Down
270150,Moddable
270150,Multiplayer
270150,Singleplayer
270150,Loot
270150,PvE
270150,Co-op
270150,Online Co-Op
270150,Shooter
270150,Co-op Campaign
270150,RPG
270150,Isometric
270880,Automobile Sim
270880,Driving
270880,Open World
270880,Transportation
270880,Simulation
270880,America
270880,Realistic
270880,Moddable
270880,Relaxing
270880,Exploration
270880,Economy
270880,Management
270880,Atmospheric
270880,Immersive Sim
270880,Multiplayer
270880,Singleplayer
270880,Adventure
270880,Casual
270880,Family Friendly
270880,Level Editor
2709570,Simulation
2709570,Online Co-Op
2709570,Multiplayer
2709570,Free to Play
2709570,Management
2709570,Economy
2709570,Singleplayer
2709570,Immersive Sim
2709570,First-Person
2709570,Trading
2709570,Life Sim
2709570,Building
2709570,Capitalism
2709570,Sandbox
2709570,3D
2709570,Resource Management
2709570,Realistic
2709570,Casual
2709570,Inventory Management
2709570,Indie
271590,Open World
271590,Action
271590,Multiplayer
271590,Crime
271590,Automobile Sim
271590,Third Person
271590,First-Person
271590,Mature
271590,Shooter
271590,Adventure
271590,Singleplayer
271590,Third-Person Shooter
271590,Racing
271590,Co-op
271590,Sandbox
271590,Atmospheric
271590,Funny
271590,Great Soundtrack
271590,Comedy
271590,Moddable
273110,Free to Play
273110,FPS
273110,Zombies
273110,Sandbox
273110,PvE
273110,Multiplayer
273110,PvP
273110,Shooter
273110,Horror
273110,Action
273110,Co-op
273110,First-Person
273110,Survival Horror
273110,Online Co-Op
273110,Gore
273110,Funny
273110,3D
273110,Dark
273110,Mod
273110,Singleplayer
273350,Action
273350,Multiplayer
273350,Co-op
273350,FPS
273350,Online Co-Op
273350,Shooter
273350,Team-Based
273350,Survival
273350,Sci-fi
273350,Aliens
273350,PvP
273350,First-Person
273350,Class-Based
273350,Strategy
273350,Atmospheric
273350,Third Person
273350,Tactical
273350,Singleplayer
273350,Stealth
273350,Casual
274170,Great Soundtrack
274170,Gore
274170,Pixel Graphics
274170,Violent
274170,Action
274170,Fast-Paced
274170,Difficult
274170,Retro
274170,Top-Down
274170,1980s
274170,Indie
274170,Singleplayer
274170,Top-Down Shooter
274170,Atmospheric
274170,Blood
274170,2D
274170,Shooter
274170,Level Editor
274170,Arcade
274170,1990's
274190,America
274190,Action
274190,Pixel Graphics
274190,Co-op
274190,2D
274190,Local Co-Op
274190,Platformer
274190,Multiplayer
274190,Indie
274190,Shooter
274190,Side Scroller
274190,Local Multiplayer
274190,Funny
274190,Gore
274190,Retro
274190,Comedy
274190,Adventure
274190,Arcade
274190,Casual
274190,Epic
274940,Shooter
274940,Multiplayer
274940,Underwater
274940,Atmospheric
274940,Team-Based
274940,FPS
274940,Horror
274940,Gore
274940,Survival
274940,Hunting
274940,Co-op
274940,Survival Horror
274940,PvP
274940,Action
274940,Exploration
274940,Adventure
274940,Singleplayer
274940,First-Person
274940,Third Person
274940,Online Co-Op
275390,Platformer
275390,2D
275390,Metroidvania
275390,Beat 'em up
275390,Action
275390,Colorful
275390,Cartoony
275390,Indie
275390,Local Co-Op
275390,Adventure
275390,Funny
275390,Difficult
275390,Action-Adventure
275390,Co-op
275390,Singleplayer
275390,4 Player Local
275390,Wrestling
275390,Action RPG
275390,2D Platformer
275390,Side Scroller
275850,Open World
275850,Open World Survival Craft
275850,Space
275850,Exploration
275850,Sci-fi
275850,Survival
275850,Procedural Generation
275850,Adventure
275850,First-Person
275850,Multiplayer
275850,Sandbox
275850,Singleplayer
275850,Atmospheric
275850,Crafting
275850,Space Sim
275850,Indie
275850,Action
275850,Simulation
275850,FPS
275850,VR
278080,Hack and Slash
278080,Action
278080,Musou
278080,Historical
278080,Third Person
278080,Great Soundtrack
278080,Local Co-Op
278080,Local Multiplayer
278080,Beat 'em up
278080,Multiplayer
278080,Singleplayer
278080,Action RPG
278080,RPG
278080,Fighting
278080,Adventure
278080,Co-op
278080,JRPG
278080,Strategy
278080,Spectacle fighter
278080,Casual
278360,Adventure
278360,First-Person
278360,Parkour
278360,Singleplayer
278360,Indie
278360,Atmospheric
278360,Platformer
278360,Story Rich
278360,3D Platformer
278360,Puzzle
278360,Fantasy
278360,Casual
278360,Short
278360,Sci-fi
278360,Relaxing
278360,Narration
278360,Action
278360,Family Friendly
278360,Great Soundtrack
278360,Difficult
279720,RPG
279720,Dragons
279720,Singleplayer
279720,Open World
279720,Simulation
279720,Fantasy
280,FPS
280,Action
280,Classic
280,Sci-fi
280,Singleplayer
280,First-Person
280,Shooter
280,Aliens
280,1990's
280,Zombies
280,Story Rich
280,Adventure
280,Remake
280,Atmospheric
280,Silent Protagonist
280,Multiplayer
280,Horror
280,Great Soundtrack
280,Moddable
280,Gore
280790,Exploration
280790,Sandbox
280790,Voxel
280790,Building
280790,Crafting
280790,Survival
280790,Adventure
280790,Open World Survival Craft
280790,First-Person
280790,Fantasy
280790,Indie
280790,Multiplayer
280790,Family Friendly
280790,Singleplayer
280790,Online Co-Op
280790,RPG
280790,Action-Adventure
280790,Open World
280790,Third Person
280790,Co-op
281990,Space
281990,Grand Strategy
281990,Strategy
281990,Sci-fi
281990,4X
281990,Exploration
281990,Sandbox
281990,Simulation
281990,Multiplayer
281990,Singleplayer
281990,Real-Time with Pause
281990,Moddable
281990,Management
281990,Diplomacy
281990,Military
281990,Futuristic
281990,Replay Value
281990,Great Soundtrack
281990,Procedural Generation
281990,Atmospheric
282070,Survival
282070,War
282070,Atmospheric
282070,Singleplayer
282070,Strategy
282070,Choices Matter
282070,Simulation
282070,Crafting
282070,Base-Building
282070,Resource Management
282070,Post-apocalyptic
282070,Management
282070,Story Rich
282070,Indie
282070,Emotional
282070,Realistic
282070,2.5D
282070,Psychological
282070,Drama
282070,Stealth
282140,Horror
282140,Psychological Horror
282140,Atmospheric
282140,Dark
282140,Story Rich
282140,Survival Horror
282140,Exploration
282140,Sci-fi
282140,Gore
282140,First-Person
282140,Lovecraftian
282140,Singleplayer
282140,Puzzle
282140,Adventure
282140,Walking Simulator
282140,Indie
282140,Action
282140,Philosophical
282140,Mystery
282140,Drama
282440,FPS
282440,Arena Shooter
282440,Multiplayer
282440,Classic
282440,Fast-Paced
282440,Action
282440,Shooter
282440,e-sports
282440,Competitive
282440,First-Person
282440,Difficult
282440,Cult Classic
282440,Old School
282440,Parkour
282440,Funny
282440,Violent
282440,Nostalgia
282440,Addictive
282440,Atmospheric
282440,Survival
2835570,Multiplayer
2835570,Dark
2835570,Gambling
2835570,Horror
2835570,First-Person
2835570,Strategy
2835570,Singleplayer
2835570,Indie
2835570,3D
2835570,Psychological
2835570,Puzzle
2835570,Psychological Horror
2835570,Blood
2835570,Experimental
2835570,Action
2835570,Rogue-like
2835570,Simulation
2835570,Surreal
2835570,FPS
2835570,Rogue-lite
284160,Simulation
284160,Driving
284160,Physics
284160,Realistic
284160,Destruction
284160,Automobile Sim
284160,Sandbox
284160,Open World
284160,Racing
284160,Moddable
284160,Multiplayer
284160,Singleplayer
284160,Early Access
284160,First-Person
284160,Third Person
284160,Exploration
284160,Funny
284160,Adventure
284160,Action
284160,Flight
285190,Warhammer 40K
285190,Strategy
285190,RTS
285190,Sci-fi
285190,Multiplayer
285190,Action
285190,Games Workshop
285190,MOBA
285190,Base-Building
285190,Singleplayer
285190,Gore
285190,War
285190,Atmospheric
285190,Tactical
285190,Co-op
285190,Great Soundtrack
285190,Story Rich
285190,Classic
285190,Violent
285190,Casual
285800,Turn-Based Strategy
285800,Casual
285800,Strategy
285800,Turn-Based
285800,Fantasy
285800,Turn-Based Combat
285800,Hex Grid
285800,Singleplayer
285800,Hand-drawn
285800,Tactical RPG
285800,Atmospheric
285800,Touch-Friendly
285800,2D
285800,Tactical
285800,Turn-Based Tactics
285800,Strategy RPG
285800,Cartoony
285800,Colorful
285800,Cute
285800,Family Friendly
285900,Funny
285900,Physics
285900,Multiplayer
285900,Colorful
285900,Party Game
285900,Local Multiplayer
285900,Party
285900,Fighting
285900,Comedy
285900,3D Fighter
285900,Casual
285900,Soundtrack
285900,4 Player Local
285900,Co-op
285900,Family Friendly
285900,Beat 'em up
285900,Memes
285900,Third Person
285900,Singleplayer
285900,Indie
286160,Tabletop
286160,Board Game
286160,Simulation
286160,Multiplayer
286160,Sandbox
286160,Card Game
286160,VR
286160,Trading Card Game
286160,Physics
286160,Moddable
286160,3D
286160,Strategy
286160,Online Co-Op
286160,Casual
286160,Wargame
286160,Co-op
286160,RPG
286160,Funny
286160,First-Person
286160,Indie
286570,Racing
286570,Automobile Sim
286570,Sports
286570,Simulation
286570,Driving
286570,Multiplayer
286570,Realistic
286570,Singleplayer
286570,Co-op
286570,Action
286570,First-Person
286570,Controller
286690,Post-apocalyptic
286690,FPS
286690,Atmospheric
286690,Story Rich
286690,Horror
286690,Action
286690,Singleplayer
286690,First-Person
286690,Shooter
286690,Stealth
286690,Survival Horror
286690,Based On A Novel
286690,Survival
286690,Adventure
286690,Multiplayer
286690,Remake
286690,Gore
286690,Mature
286690,Classic
286690,Open World
286940,Free to Play
286940,Shooter
286940,Action
286940,Multiplayer
286940,FPS
286940,First-Person
286940,War
286940,Co-op
286940,Zombies
286940,Singleplayer
286940,Military
286940,Massively Multiplayer
286940,Survival
286940,Open World
286940,Tactical
286940,Online Co-Op
286940,Realistic
286940,Adventure
286940,Great Soundtrack
286940,Sports
287290,Zombies
287290,Horror
287290,Multiplayer
287290,Survival Horror
287290,Action
287290,Co-op
287290,Adventure
287290,Third-Person Shooter
287290,Survival
287290,Female Protagonist
287290,Singleplayer
287290,Local Co-Op
287290,Third Person
287290,Gore
287290,Episodic
287290,Atmospheric
287290,Online Co-Op
287290,Story Rich
287290,Shooter
287290,Action RPG
287390,Post-apocalyptic
287390,FPS
287390,Atmospheric
287390,Action
287390,Story Rich
287390,Horror
287390,Singleplayer
287390,First-Person
287390,Shooter
287390,Stealth
287390,Survival
287390,Based On A Novel
287390,Adventure
287390,Survival Horror
287390,Nudity
287390,Remake
287390,Sci-fi
287390,Multiplayer
287390,Difficult
287390,Open World
287450,Strategy
287450,RTS
287450,Classic
287450,Historical
287450,Multiplayer
287450,Nostalgia
287450,Simulation
287450,War
287450,Great Soundtrack
287450,Singleplayer
287450,Epic
287450,Base-Building
287450,City Builder
287450,Real-Time
287450,Co-op
287450,Remake
287450,Building
287450,Isometric
287450,Action
287450,Atmospheric
287700,Stealth
287700,Open World
287700,Action
287700,Story Rich
287700,Tactical
287700,Cinematic
287700,Third Person
287700,Great Soundtrack
287700,Singleplayer
287700,Atmospheric
287700,Adventure
287700,Horses
287700,Third-Person Shooter
287700,Multiplayer
287700,Shooter
287700,Replay Value
287700,Sandbox
287700,Dark
287700,Sci-fi
287700,Heist
2881650,Online Co-Op
2881650,Horror
2881650,Multiplayer
2881650,Funny
2881650,First-Person
2881650,Co-op
2881650,Psychological Horror
2881650,Survival Horror
2881650,Exploration
2881650,Atmospheric
2881650,3D
2881650,Dungeon Crawler
2881650,Adventure
2881650,Supernatural
2881650,Time Management
2881650,Action-Adventure
2881650,Investigation
2881650,Mystery
2881650,Sci-fi
2881650,Procedural Generation
289070,Strategy
289070,Turn-Based Strategy
289070,Multiplayer
289070,Historical
289070,Grand Strategy
289070,Singleplayer
289070,Turn-Based
289070,4X
289070,War
289070,City Builder
289070,Simulation
289070,Tactical
289070,Management
289070,Building
289070,Great Soundtrack
289070,Online Co-Op
289070,Moddable
289070,Co-op
289070,Hex Grid
289070,Atmospheric
289130,Strategy
289130,4X
289130,Turn-Based
289130,Turn-Based Strategy
289130,Fantasy
289130,Hex Grid
289130,Multiplayer
289130,RPG
289130,Singleplayer
289130,Great Soundtrack
289130,Sci-fi
289130,Indie
289130,Tactical
289130,Grand Strategy
289130,Adventure
289130,Medieval
289130,Atmospheric
289130,Exploration
289130,Open World
289130,Sandbox
289650,Open World
289650,Parkour
289650,Assassin
289650,Co-op
289650,Stealth
289650,Historical
289650,Action
289650,Adventure
289650,Multiplayer
289650,Third Person
289650,Online Co-Op
289650,Singleplayer
289650,Atmospheric
289650,Story Rich
289650,Great Soundtrack
289650,RPG
289650,Action RPG
289650,Tactical
289650,Simulation
289650,Beautiful
291480,Free to Play
291480,FPS
291480,Multiplayer
291480,Shooter
291480,Action
291480,PvP
291480,Co-op
291480,Gun Customization
291480,Character Customization
291480,First-Person
291480,Online Co-Op
291480,Team-Based
291480,Tactical
291480,Realistic
291480,Class-Based
291480,Massively Multiplayer
291480,Military
291480,PvE
291480,War
291480,Competitive
291550,Free to Play
291550,Multiplayer
291550,Fighting
291550,2D Fighter
291550,2D Platformer
291550,Casual
291550,Local Multiplayer
291550,Co-op
291550,Controller
291550,Platformer
291550,Action
291550,Online Co-Op
291550,Local Co-Op
291550,Fantasy
291550,4 Player Local
291550,Family Friendly
291550,e-sports
291550,Cartoony
291550,Singleplayer
291550,Indie
291650,RPG
291650,Isometric
291650,Fantasy
291650,Story Rich
291650,Singleplayer
291650,CRPG
291650,Party-Based RPG
291650,Real-Time with Pause
291650,Adventure
291650,Character Customization
291650,Kickstarter
291650,Atmospheric
291650,Dark Fantasy
291650,Open World
291650,Exploration
291650,Classic
291650,Great Soundtrack
291650,Strategy
291650,Indie
291650,Crowdfunded
292030,Open World
292030,RPG
292030,Story Rich
292030,Atmospheric
292030,Mature
292030,Fantasy
292030,Adventure
292030,Singleplayer
292030,Nudity
292030,Choices Matter
292030,Great Soundtrack
292030,Third Person
292030,Medieval
292030,Action
292030,Multiple Endings
292030,Action RPG
292030,Dark Fantasy
292030,Magic
292030,Dark
292030,Sandbox
292730,Action
292730,FPS
292730,Multiplayer
292730,Zombies
292730,Futuristic
292730,Space
292730,Shooter
292730,Hero Shooter
292730,First-Person
292730,Singleplayer
292730,Sci-fi
292730,Robots
292730,Adventure
292730,Story Rich
292730,Atmospheric
292730,Quick-Time Events
292730,War
292730,Great Soundtrack
292730,Co-op
292730,Post-apocalyptic
292910,Adventure
292910,Point & Click
292910,Comedy
292910,Puzzle
292910,Singleplayer
292910,Funny
292910,2D
292910,Story Rich
292910,Great Soundtrack
292910,Classic
292910,Cult Classic
292910,Steampunk
292910,Retro
292910,Sci-fi
292910,Indie
292910,Hand-drawn
292910,Cartoon
292910,Dystopian 
292910,Escape Room
292910,Sexual Content
294100,Colony Sim
294100,Base-Building
294100,Survival
294100,Strategy
294100,Sandbox
294100,Management
294100,Building
294100,Simulation
294100,Moddable
294100,Singleplayer
294100,City Builder
294100,Open World
294100,Procedural Generation
294100,2D
294100,Sci-fi
294100,Indie
294100,Space
294100,Tactical RPG
294100,Cartoony
294100,Western
297000,Strategy
297000,Turn-Based Strategy
297000,Classic
297000,Multiplayer
297000,Fantasy
297000,RPG
297000,Great Soundtrack
297000,Turn-Based
297000,Atmospheric
297000,Singleplayer
297000,Co-op
297000,Remake
297000,Adventure
297000,Replay Value
297000,Local Multiplayer
297000,Retro
297000,Magic
297000,Local Co-Op
297000,Nostalgia
297000,Action
298110,Open World
298110,Action
298110,FPS
298110,Co-op
298110,Multiplayer
298110,Adventure
298110,Shooter
298110,First-Person
298110,Singleplayer
298110,Stealth
298110,Hunting
298110,Atmospheric
298110,Survival
298110,Online Co-Op
298110,Story Rich
298110,Exploration
298110,Crafting
298110,Sandbox
298110,RPG
298110,Action RPG
299360,Free to Play
299360,Action
299360,Multiplayer
299360,FPS
299360,Shooter
299360,Building
299360,First-Person
299360,Strategy
299360,Base-Building
299360,Team-Based
299360,Class-Based
299360,Destruction
299360,PvP
299360,Sandbox
299360,Massively Multiplayer
299360,Funny
299360,MOBA
299360,Voxel
299360,Comedy
299360,Gore
299460,Indie
299460,Platformer
299460,Adventure
299460,Cute
299460,3D Platformer
299460,Action
299460,Family Friendly
299460,Local Co-Op
299460,Casual
299460,Colorful
299460,Singleplayer
299460,Short
299460,Multiplayer
30,FPS
30,World War II
30,Multiplayer
30,Shooter
30,Action
30,War
30,Team-Based
30,Classic
30,First-Person
30,Class-Based
30,Military
30,Historical
30,Tactical
30,Singleplayer
30,Co-op
30,Violent
30,Old School
30,Retro
30,Difficult
30,Strategy
300,FPS
300,World War II
300,Multiplayer
300,Action
300,Shooter
300,Military
300,War
300,Team-Based
300,First-Person
300,Historical
300,Class-Based
300,Classic
300,Tactical
300,Realistic
300,Online Co-Op
300,Gore
300,Strategy
300,Massively Multiplayer
300,Simulation
300,Violent
301520,Free to Play
301520,Robots
301520,Building
301520,Multiplayer
301520,Action
301520,Shooter
301520,PvP
301520,Massively Multiplayer
301520,Sandbox
301520,Crafting
301520,Third-Person Shooter
301520,Sci-fi
301520,Strategy
301520,Simulation
301520,Early Access
301520,Indie
301520,Open World
301520,Funny
301520,Adventure
301520,RPG
302510,Hack and Slash
302510,Action
302510,Quick-Time Events
302510,Rome
302510,Historical
302510,Third Person
302510,Singleplayer
302510,Gore
302510,Adventure
302510,Linear
302510,War
302510,Atmospheric
302510,Nudity
302510,RPG
302510,Multiplayer
302510,Co-op
302510,Open World
302510,Benchmark
302510,Short
302510,Fantasy
302830,Free to Play
302830,Shooter
302830,Multiplayer
302830,FPS
302830,Action
302830,Building
302830,Zombies
302830,Early Access
302830,Pixel Graphics
302830,Online Co-Op
302830,Survival
302830,Sandbox
302830,Co-op
302830,3D Vision
302830,Massively Multiplayer
302830,Funny
302830,Adventure
302830,Open World
302830,Casual
302830,Controller
303390,Indie
303390,Action
303390,Casual
303390,FPS
303390,Shooter
303390,First-Person
303390,Great Soundtrack
303390,Zombies
303390,Singleplayer
303390,Voxel
303390,Multiplayer
303390,Horror
303390,Pixel Graphics
303390,Difficult
303390,Funny
304050,Free to Play
304050,Open World
304050,Sandbox
304050,Pixel Graphics
304050,Fantasy
304050,MMORPG
304050,Voxel
304050,Multiplayer
304050,Crafting
304050,Family Friendly
304050,Replay Value
304050,RPG
304050,Building
304050,Procedural Generation
304050,Adventure
304050,Dungeon Crawler
304050,Massively Multiplayer
304050,Nostalgia
304050,Action
304050,Colorful
304240,Survival Horror
304240,Zombies
304240,Horror
304240,Classic
304240,Remake
304240,Atmospheric
304240,Singleplayer
304240,Puzzle
304240,Survival
304240,Adventure
304240,Third Person
304240,Action
304240,Female Protagonist
304240,Cult Classic
304240,Story Rich
304240,Difficult
304240,Gore
304240,Shooter
304240,Great Soundtrack
304240,Third-Person Shooter
304390,Medieval
304390,Swordplay
304390,Action
304390,Multiplayer
304390,Fighting
304390,PvP
304390,Third Person
304390,War
304390,Gore
304390,Co-op
304390,Singleplayer
304390,Online Co-Op
304390,Hack and Slash
304390,Realistic
304390,Strategy
304390,Atmospheric
304390,RPG
304390,Fantasy
304390,MOBA
304390,Story Rich
304430,2.5D
304430,Puzzle-Platformer
304430,Atmospheric
304430,Dark
304430,Story Rich
304430,Indie
304430,Horror
304430,Cinematic
304430,Singleplayer
304430,Adventure
304430,Multiple Endings
304430,2D Platformer
304430,Puzzle
304430,Ambient
304430,Platformer
304430,Minimalist
304430,Action-Adventure
304430,Narrative
304430,Controller
304430,Action
304670,Strategy
304670,Indie
304670,Casual
304670,Space
304670,Sci-fi
304930,Free to Play
304930,Survival
304930,Zombies
304930,Multiplayer
304930,Open World
304930,Co-op
304930,Sandbox
304930,Crafting
304930,Shooter
304930,Adventure
304930,Post-apocalyptic
304930,First-Person
304930,Singleplayer
304930,Looter Shooter
304930,FPS
304930,Action
304930,Massively Multiplayer
304930,Indie
304930,Atmospheric
304930,Casual
305620,Survival
305620,Open World Survival Craft
305620,Open World
305620,Exploration
305620,Atmospheric
305620,Singleplayer
305620,First-Person
305620,Adventure
305620,Crafting
305620,Sandbox
305620,Simulation
305620,Post-apocalyptic
305620,Indie
305620,Walking Simulator
305620,Survival Horror
305620,Strategy
305620,Difficult
305620,Co-op
305620,Action
305620,Early Access
306130,RPG
306130,MMORPG
306130,Open World
306130,Fantasy
306130,Adventure
306130,Multiplayer
306130,Exploration
306130,Singleplayer
306130,Massively Multiplayer
306130,Action
306130,Character Customization
306130,PvP
306130,PvE
306130,Lore-Rich
306130,Story Rich
306130,Choose Your Own Adventure
306130,Class-Based
306130,Magic
306130,Action RPG
306130,Atmospheric
3070070,Simulation
3070070,Management
3070070,Economy
3070070,Singleplayer
3070070,Collectathon
3070070,Capitalism
3070070,Trading Card Game
3070070,Early Access
3070070,Card Game
3070070,Trading
3070070,3D
3070070,Life Sim
3070070,Immersive Sim
3070070,Relaxing
3070070,First-Person
3070070,Casual
3070070,Shop Keeper
3070070,Job Simulator
3070070,Co-op
307690,Open World
307690,Action
307690,Martial Arts
307690,Crime
307690,Singleplayer
307690,Third Person
307690,Story Rich
307690,Parkour
307690,Adventure
307690,Multiplayer
307690,Gore
307690,Mature
307690,Racing
307690,Atmospheric
307690,Shooter
307690,Third-Person Shooter
307690,Sandbox
307690,Great Soundtrack
307690,Fighting
307690,Remake
307780,Fighting
307780,Gore
307780,Action
